X,X,X
5,L1_T,11
5,L1_H,57
5,L1_1,73
5,L1_2,109
5,L1_T,123
5,L2_H,171
5,L2_1,191
5,L2_2,221
5,L2_T,237
5,L3_H,283
5,L3_1,298
5,L3_2,336
5,L3_T,350
5,L4_H,392
5,L4_1,406
5,L4_2,441
5,L4_T,456
5,R1_H,1
5,R1_1,16
5,R1_2,53
5,R1_T,71
5,R2_H,114
5,R2_1,130
5,R2_2,169
5,R2_T,185
5,R3_H,229
5,R3_1,241
5,R3_2,280
5,R3_T,292
5,R4_H,339
5,R4_1,355
5,R4_2,389
5,R4_T,402
5,R4_H,447
X,X,X
5,L5_H,1
5,L5_1,18
5,L5_2,50
5,L5_T,64
5,L6_H,110
5,L6_1,125
5,L6_2,160
5,L6_T,172
5,L7_H,216
5,L7_1,234
5,L7_2,268
5,L7_T,280
5,L8_H,323
5,L8_1,340
5,L8_2,372
5,L8_T,386
5,L8_H,427
5,R5_T,13
5,R5_H,56
5,R5_1,69
5,R5_2,107
5,R5_T,120
5,R6_H,165
5,R6_1,177
5,R6_2,213
5,R6_T,227
5,R7_H,272
5,R7_1,285
5,R7_2,322
5,R7_T,334
5,R8_H,377
5,R8_1,390
5,R8_2,424
5,R8_T,438
X,X,X
5,L9_T,9
5,L9_H,53
5,L9_1,67
5,L9_2,101
5,L9_T,115
5,L10_H,155
5,L10_1,170
5,L10_2,203
5,L10_T,217
5,L11_H,260
5,L11_1,274
5,L11_2,307
5,L11_T,321
5,L12_H,363
5,L12_1,378
5,L12_2,413
5,L12_T,428
5,L12_H,475
5,R9_H,1
5,R9_1,12
5,R9_2,49
5,R9_T,62
5,R10_H,107
5,R10_1,120
5,R10_2,152
5,R10_T,166
5,R11_H,208
5,R11_1,222
5,R11_2,256
5,R11_T,269
5,R12_H,312
5,R12_1,324
5,R12_2,360
5,R12_T,373
5,R13_H,418
5,R13_1,432
5,R13_2,471
5,R13_T,486
X,X,X
5,L13_H,1
5,L13_1,21
5,L13_2,54
5,L13_T,68
5,L14_H,111
5,L14_1,125
5,L14_2,159
5,L14_T,175
5,L15_H,218
5,L15_1,234
5,L15_2,265
5,L15_T,281
5,L16_H,322
5,L16_1,337
5,L16_2,369
5,L16_T,383
5,L17_H,427
5,L17_1,442
5,L17_2,475
5,L17_T,488
5,R14_T,13
5,R14_H,58
5,R14_1,71
5,R14_2,108
5,R14_T,121
5,R15_H,165
5,R15_1,179
5,R15_2,215
5,R15_T,227
5,R16_H,272
5,R16_1,284
5,R16_2,320
5,R16_T,333
5,R17_H,376
5,R17_1,388
5,R17_2,425
5,R17_T,437
5,R17_H,480
X,X,X
5,L18_T,11
5,L18_H,54
5,L18_1,68
5,L18_2,102
5,L18_T,117
5,L19_H,161
5,L19_1,175
5,L19_2,209
5,L19_T,222
5,L20_H,263
5,L20_1,277
5,L20_2,310
5,L20_T,323
5,L21_H,366
5,L21_1,382
5,L21_2,415
5,L21_T,427
5,L21_H,471
5,R18_H,1
5,R18_1,15
5,R18_2,50
5,R18_T,65
5,R19_H,109
5,R19_1,121
5,R19_2,158
5,R19_T,170
5,R20_H,214
5,R20_1,227
5,R20_2,260
5,R20_T,273
5,R21_H,315
5,R21_1,328
5,R21_2,363
5,R21_T,376
5,R22_H,420
5,R22_1,432
5,R22_2,469
5,R22_T,483
X,X,X
5,L22_H,1
5,L22_1,16
5,L22_2,49
5,L22_T,64
5,L23_H,106
5,L23_1,121
5,L23_2,153
5,L23_T,164
5,L24_H,206
5,L24_1,220
5,L24_2,253
5,L24_T,267
5,L25_H,309
5,L25_1,323
5,L25_2,357
5,L25_T,373
5,L26_H,415
5,L26_1,432
5,L26_2,466
5,L26_T,481
5,R23_T,12
5,R23_H,55
5,R23_1,68
5,R23_2,103
5,R23_T,117
5,R24_H,157
5,R24_1,169
5,R24_2,204
5,R24_T,215
5,R25_H,259
5,R25_1,270
5,R25_2,306
5,R25_T,319
5,R26_H,364
5,R26_1,377
5,R26_2,412
5,R26_T,426
5,R26_H,471
X,X,X
5,L27_T,10
5,L27_H,55
5,L27_1,73
5,L27_2,104
5,L27_T,120
5,L28_H,162
5,L28_1,177
5,L28_2,211
5,L28_T,225
5,L29_H,266
5,L29_1,282
5,L29_2,315
5,L29_T,330
5,L30_H,371
5,L30_1,387
5,L30_2,422
5,L30_T,434
5,R27_H,1
5,R27_1,14
5,R27_2,52
5,R27_T,66
5,R28_H,111
5,R28_1,124
5,R28_2,158
5,R28_T,173
5,R29_H,215
5,R29_1,228
5,R29_2,264
5,R29_T,277
5,R30_H,321
5,R30_1,334
5,R30_2,368
5,R30_T,381
5,R30_H,427
X,X,X
5,L31_H,1
5,L31_1,22
5,L31_2,50
5,L31_T,66
5,L32_H,109
5,L32_1,125
5,L32_2,159
5,L32_T,174
5,L33_H,215
5,L33_1,232
5,L33_2,267
5,L33_T,279
5,L34_H,322
5,L34_1,339
5,L34_2,373
5,L34_T,389
5,L34_H,433
5,R31_T,14
5,R31_H,57
5,R31_1,69
5,R31_2,106
5,R31_T,119
5,R32_H,163
5,R32_1,175
5,R32_2,212
5,R32_T,227
5,R33_H,269
5,R33_1,284
5,R33_2,319
5,R33_T,332
5,R34_H,380
5,R34_1,392
5,R34_2,431
5,R34_T,444
X,X,X
5,L35_T,10
5,L35_H,52
5,L35_1,71
5,L35_2,101
5,L35_T,118
5,L36_H,160
5,L36_1,175
5,L36_2,209
5,L36_T,221
5,L37_H,264
5,L37_1,279
5,L37_2,313
5,L37_T,326
5,L38_H,369
5,L38_1,384
5,L38_2,419
5,L38_T,433
5,R35_H,1
5,R35_1,15
5,R35_2,52
5,R35_T,63
5,R36_H,108
5,R36_1,122
5,R36_2,157
5,R36_T,170
5,R37_H,214
5,R37_1,226
5,R37_2,260
5,R37_T,274
5,R38_H,318
5,R38_1,329
5,R38_2,366
5,R38_T,378
5,R38_H,424
X,X,X
5,L39_H,1
5,L39_1,15
5,L39_2,51
5,L39_T,65
5,L40_H,108
5,L40_1,123
5,L40_2,155
5,L40_T,169
5,L41_H,210
5,L41_1,224
5,L41_2,258
5,L41_T,270
5,L42_H,311
5,L42_1,328
5,L42_2,359
5,L42_T,373
5,L42_H,413
5,R39_T,11
5,R39_H,57
5,R39_1,69
5,R39_2,106
5,R39_T,117
5,R40_H,160
5,R40_1,172
5,R40_2,205
5,R40_T,219
5,R41_H,262
5,R41_1,275
5,R41_2,310
5,R41_T,322
5,R42_H,364
5,R42_1,376
5,R42_2,411
5,R42_T,426
X,X,X
5,L43_T,10
5,L43_H,53
5,L43_1,66
5,L43_2,103
5,L43_T,118
5,L44_H,160
5,L44_1,174
5,L44_2,208
5,L44_T,222
5,L45_H,264
5,L45_1,279
5,L45_2,314
5,L45_T,326
5,L46_H,369
5,L46_1,384
5,L46_2,418
5,L46_T,431
5,L46_H,472
5,R43_H,1
5,R43_1,14
5,R43_2,50
5,R43_T,63
5,R44_H,110
5,R44_1,121
5,R44_2,157
5,R44_T,169
5,R45_H,213
5,R45_1,225
5,R45_2,260
5,R45_T,274
5,R46_H,318
5,R46_1,330
5,R46_2,365
5,R46_T,380
5,R47_H,423
5,R47_1,435
5,R47_2,469
5,R47_T,482
X,X,X
5,L47_H,1
5,L47_1,24
5,L47_2,54
5,L47_T,66
5,L48_H,109
5,L48_1,123
5,L48_2,156
5,L48_T,171
5,L49_H,217
5,L49_1,233
5,L49_2,267
5,L49_T,281
5,L50_H,323
5,L50_1,338
5,L50_2,375
5,L50_T,388
5,L51_H,432
5,L51_1,447
5,L51_2,479
5,L51_T,495
5,R48_T,13
5,R48_H,59
5,R48_1,71
5,R48_2,106
5,R48_T,119
5,R49_H,164
5,R49_1,176
5,R49_2,214
5,R49_T,228
5,R50_H,273
5,R50_1,286
5,R50_2,320
5,R50_T,334
5,R51_H,380
5,R51_1,391
5,R51_2,429
5,R51_T,441
5,R51_H,487
X,X,X
6,L1_T,9
6,L1_H,52
6,L1_1,66
6,L1_2,102
6,L1_T,114
6,L2_H,157
6,L2_1,170
6,L2_2,208
6,L2_T,219
6,L3_H,263
6,L3_1,278
6,L3_2,315
6,L3_T,325
6,L4_H,371
6,L4_1,387
6,L4_2,424
6,L4_T,436
6,R1_H,1
6,R1_1,9
6,R1_2,50
6,R1_T,63
6,R2_H,106
6,R2_1,114
6,R2_2,155
6,R2_T,168
6,R3_H,211
6,R3_1,222
6,R3_2,262
6,R3_T,274
6,R4_H,318
6,R4_1,331
6,R4_2,369
6,R4_T,381
6,R4_H,427
X,X,X
6,L5_H,1
6,L5_1,14
6,L5_2,53
6,L5_T,64
6,L6_H,107
6,L6_1,119
6,L6_2,155
6,L6_T,166
6,L7_H,211
6,L7_1,222
6,L7_2,261
6,L7_T,270
6,L8_H,316
6,L8_1,327
6,L8_2,367
6,L8_T,376
6,L8_H,420
6,R5_T,11
6,R5_H,55
6,R5_1,68
6,R5_2,105
6,R5_T,117
6,R6_H,160
6,R6_1,165
6,R6_2,208
6,R6_T,221
6,R7_H,263
6,R7_1,275
6,R7_2,314
6,R7_T,326
6,R8_H,368
6,R8_1,381
6,R8_2,418
6,R8_T,430
X,X,X
6,L9_T,10
6,L9_H,53
6,L9_1,66
6,L9_2,107
6,L9_T,115
6,L10_H,159
6,L10_1,172
6,L10_2,210
6,L10_T,221
6,L11_H,264
6,L11_1,275
6,L11_2,315
6,L11_T,325
6,L12_H,367
6,L12_1,380
6,L12_2,417
6,L12_T,428
6,L12_H,470
6,R9_H,1
6,R9_1,16
6,R9_2,50
6,R9_T,63
6,R10_H,107
6,R10_1,117
6,R10_2,159
6,R10_T,169
6,R11_H,213
6,R11_1,227
6,R11_2,263
6,R11_T,273
6,R12_H,316
6,R12_1,330
6,R12_2,365
6,R12_T,378
6,R13_H,419
6,R13_1,433
6,R13_2,468
6,R13_T,481
X,X,X
6,L13_H,1
6,L13_1,12
6,L13_2,55
6,L13_T,64
6,L14_H,109
6,L14_1,122
6,L14_2,161
6,L14_T,173
6,L15_H,218
6,L15_1,230
6,L15_2,269
6,L15_T,280
6,L16_H,325
6,L16_1,339
6,L16_2,378
6,L16_T,388
6,L16_H,432
6,R14_T,8
6,R14_H,55
6,R14_1,65
6,R14_2,106
6,R14_T,118
6,R15_H,163
6,R15_1,177
6,R15_2,215
6,R15_T,226
6,R16_H,272
6,R16_1,284
6,R16_2,323
6,R16_T,335
6,R17_H,380
6,R17_1,391
6,R17_2,431
6,R17_T,442
X,X,X
6,L17_T,11
6,L17_H,56
6,L17_1,71
6,L17_2,106
6,L17_T,116
6,L18_H,160
6,L18_1,171
6,L18_2,212
6,L18_T,223
6,L19_H,269
6,L19_1,280
6,L19_2,318
6,L19_T,328
6,L20_H,371
6,L20_1,384
6,L20_2,422
6,L20_T,433
6,R18_H,1
6,R18_1,16
6,R18_2,55
6,R18_T,64
6,R19_H,108
6,R19_1,120
6,R19_2,158
6,R19_T,169
6,R20_H,215
6,R20_1,228
6,R20_2,267
6,R20_T,277
6,R21_H,319
6,R21_1,333
6,R21_2,369
6,R21_T,380
6,R21_H,424
X,X,X
6,L21_H,1
6,L21_1,16
6,L21_2,54
6,L21_T,66
6,L22_H,111
6,L22_1,123
6,L22_2,162
6,L22_T,173
6,L23_H,219
6,L23_1,232
6,L23_2,272
6,L23_T,283
6,L24_H,329
6,L24_1,346
6,L24_2,383
6,L24_T,393
6,L25_H,437
6,L25_1,453
6,L25_2,488
6,L25_T,499
6,R22_T,10
6,R22_H,56
6,R22_1,71
6,R22_2,108
6,R22_T,119
6,R23_H,164
6,R23_1,173
6,R23_2,218
6,R23_T,228
6,R24_H,275
6,R24_1,288
6,R24_2,327
6,R24_T,339
6,R25_H,384
6,R25_1,398
6,R25_2,435
6,R25_T,446
6,R25_H,490
X,X,X
6,L26_T,11
6,L26_H,56
6,L26_1,72
6,L26_2,106
6,L26_T,118
6,L27_H,163
6,L27_1,179
6,L27_2,214
6,L27_T,225
6,L28_H,268
6,L28_1,283
6,L28_2,317
6,L28_T,327
6,L29_H,371
6,L29_1,383
6,L29_2,423
6,L29_T,433
6,R26_H,1
6,R26_1,18
6,R26_2,55
6,R26_T,66
6,R27_H,110
6,R27_1,121
6,R27_2,162
6,R27_T,173
6,R28_H,217
6,R28_1,228
6,R28_2,265
6,R28_T,276
6,R29_H,319
6,R29_1,333
6,R29_2,370
6,R29_T,381
6,R29_H,425
X,X,X
6,L30_H,1
6,L30_1,13
6,L30_2,54
6,L30_T,65
6,L31_H,112
6,L31_1,125
6,L31_2,166
6,L31_T,178
6,L32_H,222
6,L32_1,238
6,L32_2,276
6,L32_T,288
6,L33_H,331
6,L33_1,347
6,L33_2,385
6,L33_T,397
6,L33_H,439
6,R30_T,10
6,R30_H,56
6,R30_1,70
6,R30_2,111
6,R30_T,123
6,R31_H,168
6,R31_1,183
6,R31_2,220
6,R31_T,232
6,R32_H,278
6,R32_1,293
6,R32_2,330
6,R32_T,342
6,R33_H,387
6,R33_1,400
6,R33_2,439
6,R33_T,450
X,X,X
6,L34_T,9
6,L34_H,54
6,L34_1,66
6,L34_2,106
6,L34_T,116
6,L35_H,162
6,L35_1,176
6,L35_2,213
6,L35_T,223
6,L36_H,268
6,L36_1,283
6,L36_2,317
6,L36_T,326
6,L37_H,370
6,L37_1,385
6,L37_2,420
6,L37_T,431
6,L37_H,474
6,R34_H,1
6,R34_1,11
6,R34_2,50
6,R34_T,62
6,R35_H,108
6,R35_1,123
6,R35_2,160
6,R35_T,171
6,R36_H,216
6,R36_1,229
6,R36_2,267
6,R36_T,277
6,R37_H,318
6,R37_1,329
6,R37_2,369
6,R37_T,380
6,R38_H,423
6,R38_1,437
6,R38_2,472
6,R38_T,483
X,X,X
6,L38_H,1
6,L38_1,14
6,L38_2,51
6,L38_T,61
6,L39_H,107
6,L39_1,118
6,L39_2,155
6,L39_T,166
6,L40_H,212
6,L40_1,223
6,L40_2,261
6,L40_T,270
6,L41_H,316
6,L41_1,328
6,L41_2,366
6,L41_T,376
6,L41_H,421
6,R39_T,9
6,R39_H,54
6,R39_1,68
6,R39_2,103
6,R39_T,116
6,R40_H,159
6,R40_1,169
6,R40_2,210
6,R40_T,220
6,R41_H,263
6,R41_1,273
6,R41_2,314
6,R41_T,325
6,R42_H,368
6,R42_1,380
6,R42_2,419
6,R42_T,429
X,X,X
6,L42_T,8
6,L42_H,56
6,L42_1,71
6,L42_2,108
6,L42_T,118
6,L43_H,164
6,L43_1,175
6,L43_2,213
6,L43_T,223
6,L44_H,269
6,L44_1,281
6,L44_2,319
6,L44_T,329
6,L45_H,372
6,L45_1,384
6,L45_2,422
6,L45_T,431
6,R43_H,1
6,R43_1,13
6,R43_2,53
6,R43_T,65
6,R44_H,110
6,R44_1,123
6,R44_2,162
6,R44_T,172
6,R45_H,216
6,R45_1,225
6,R45_2,266
6,R45_T,277
6,R46_H,320
6,R46_1,333
6,R46_2,371
6,R46_T,381
6,R46_H,423
X,X,X
6,L46_H,1
6,L46_1,13
6,L46_2,51
6,L46_T,65
6,L47_H,112
6,L47_1,124
6,L47_2,162
6,L47_T,173
6,L48_H,219
6,L48_1,233
6,L48_2,269
6,L48_T,279
6,L49_H,323
6,L49_1,336
6,L49_2,374
6,L49_T,383
6,L49_H,426
6,R47_T,10
6,R47_H,58
6,R47_1,69
6,R47_2,109
6,R47_T,120
6,R48_H,165
6,R48_1,177
6,R48_2,216
6,R48_T,227
6,R49_H,271
6,R49_1,282
6,R49_2,320
6,R49_T,331
6,R50_H,374
6,R50_1,388
6,R50_2,424
6,R50_T,435
X,X,X
